INFO 2023-12-12 11:00:42,853 autoreload 16792 11528 Watching for file changes with StatReloader
INFO 2023-12-14 17:24:14,744 basehttp 2956 11560 "GET /login/ HTTP/1.1" 200 810
INFO 2023-12-14 17:24:18,560 basehttp 2956 11560 "POST /login/ HTTP/1.1" 302 0
ERROR 2023-12-14 17:24:18,641 log 2956 11560 Internal Server Error: /
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\decorators.py", line 22, in _wrapper_view
    if test_func(request.user):
AttributeError: 'IndexView' object has no attribute 'user'
ERROR 2023-12-14 17:24:18,644 basehttp 2956 11560 "GET / HTTP/1.1" 500 77699
INFO 2023-12-14 17:25:15,832 autoreload 2956 18844 D:\紫光云项目\lovezone\lovezone\configs\settings.py changed, reloading.
INFO 2023-12-14 17:25:17,075 autoreload 17868 684 Watching for file changes with StatReloader
WARNING 2023-12-14 17:25:22,305 log 17868 2692 Forbidden (CSRF token from POST incorrect.): /login/
WARNING 2023-12-14 17:25:22,306 basehttp 17868 2692 "POST /login/ HTTP/1.1" 403 2518
WARNING 2023-12-14 17:25:28,648 log 17868 2692 Forbidden (CSRF token from POST incorrect.): /login/
WARNING 2023-12-14 17:25:28,649 basehttp 17868 2692 "POST /login/ HTTP/1.1" 403 2518
INFO 2023-12-14 17:28:15,456 basehttp 17868 2692 "GET /login/ HTTP/1.1" 200 819
WARNING 2023-12-14 17:28:19,510 log 17868 2692 Forbidden (CSRF token missing.): /login/
WARNING 2023-12-14 17:28:19,512 basehttp 17868 2692 "POST /login/ HTTP/1.1" 403 2506
WARNING 2023-12-14 17:28:36,696 log 17868 2692 Forbidden (CSRF token missing.): /login/
WARNING 2023-12-14 17:28:36,697 basehttp 17868 2692 "POST /login/ HTTP/1.1" 403 2506
WARNING 2023-12-14 17:28:41,702 log 17868 2692 Forbidden (CSRF token missing.): /login/
WARNING 2023-12-14 17:28:41,703 basehttp 17868 2692 "POST /login/ HTTP/1.1" 403 2506
INFO 2023-12-14 17:28:43,852 basehttp 17868 2692 "GET /login/ HTTP/1.1" 200 810
INFO 2023-12-14 17:28:44,352 basehttp 17868 2692 "GET /login/ HTTP/1.1" 200 810
INFO 2023-12-14 17:28:44,550 basehttp 17868 2692 "GET /login/ HTTP/1.1" 200 810
INFO 2023-12-14 17:28:44,748 basehttp 17868 2692 "GET /login/ HTTP/1.1" 200 810
INFO 2023-12-14 17:28:44,910 basehttp 17868 2692 "GET /login/ HTTP/1.1" 200 810
INFO 2023-12-14 17:28:45,085 basehttp 17868 2692 "GET /login/ HTTP/1.1" 200 810
INFO 2023-12-14 17:28:45,264 basehttp 17868 2692 "GET /login/ HTTP/1.1" 200 810
INFO 2023-12-14 17:28:45,454 basehttp 17868 2692 "GET /login/ HTTP/1.1" 200 810
ERROR 2023-12-14 17:28:55,981 log 17868 2692 Internal Server Error: /login/
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\utils\module_loading.py", line 25, in import_string
    module_path, class_name = dotted_path.rsplit(".", 1)
ValueError: not enough values to unpack (expected 2, got 1)

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\lovezone\apps\login\views.py", line 13, in post
    user = authenticate(username=request.POST['username'], password=request.POST['password'])
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\decorators\debug.py", line 42, in sensitive_variables_wrapper
    return func(*func_args, **func_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\__init__.py", line 68, in authenticate
    for backend, backend_path in _get_backends(return_tuples=True):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\__init__.py", line 27, in _get_backends
    backend = load_backend(backend_path)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\__init__.py", line 21, in load_backend
    return import_string(path)()
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\utils\module_loading.py", line 27, in import_string
    raise ImportError("%s doesn't look like a module path" % dotted_path) from err
ImportError: d doesn't look like a module path
ERROR 2023-12-14 17:28:55,986 basehttp 17868 2692 "POST /login/ HTTP/1.1" 500 100383
ERROR 2023-12-14 17:29:47,635 log 17868 2692 Internal Server Error: /login/
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\utils\module_loading.py", line 25, in import_string
    module_path, class_name = dotted_path.rsplit(".", 1)
ValueError: not enough values to unpack (expected 2, got 1)

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\lovezone\apps\login\views.py", line 13, in post
    user = authenticate(username=request.POST['username'], password=request.POST['password'])
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\decorators\debug.py", line 42, in sensitive_variables_wrapper
    return func(*func_args, **func_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\__init__.py", line 68, in authenticate
    for backend, backend_path in _get_backends(return_tuples=True):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\__init__.py", line 27, in _get_backends
    backend = load_backend(backend_path)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\__init__.py", line 21, in load_backend
    return import_string(path)()
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\utils\module_loading.py", line 27, in import_string
    raise ImportError("%s doesn't look like a module path" % dotted_path) from err
ImportError: d doesn't look like a module path
ERROR 2023-12-14 17:29:47,638 basehttp 17868 2692 "POST /login/ HTTP/1.1" 500 100383
INFO 2023-12-14 17:29:50,848 basehttp 17868 2692 "GET /login/ HTTP/1.1" 200 810
INFO 2023-12-14 17:29:51,037 basehttp 17868 2692 "GET /login/ HTTP/1.1" 200 810
INFO 2023-12-14 17:29:51,229 basehttp 17868 2692 "GET /login/ HTTP/1.1" 200 810
INFO 2023-12-14 17:29:51,421 basehttp 17868 2692 "GET /login/ HTTP/1.1" 200 810
INFO 2023-12-14 17:29:51,605 basehttp 17868 2692 "GET /login/ HTTP/1.1" 200 810
INFO 2023-12-14 17:29:51,791 basehttp 17868 2692 "GET /login/ HTTP/1.1" 200 810
INFO 2023-12-14 17:29:51,963 basehttp 17868 2692 "GET /login/ HTTP/1.1" 200 810
INFO 2023-12-14 17:29:52,150 basehttp 17868 2692 "GET /login/ HTTP/1.1" 200 810
ERROR 2023-12-14 17:29:58,188 log 17868 2692 Internal Server Error: /
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\decorators.py", line 22, in _wrapper_view
    if test_func(request.user):
AttributeError: 'IndexView' object has no attribute 'user'
ERROR 2023-12-14 17:29:58,191 basehttp 17868 2692 "GET / HTTP/1.1" 500 77258
ERROR 2023-12-14 17:30:02,670 log 17868 2692 Internal Server Error: /
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\decorators.py", line 22, in _wrapper_view
    if test_func(request.user):
AttributeError: 'IndexView' object has no attribute 'user'
ERROR 2023-12-14 17:30:02,672 basehttp 17868 2692 "GET / HTTP/1.1" 500 77395
ERROR 2023-12-14 17:30:03,509 log 17868 2692 Internal Server Error: /
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\decorators.py", line 22, in _wrapper_view
    if test_func(request.user):
AttributeError: 'IndexView' object has no attribute 'user'
ERROR 2023-12-14 17:30:03,511 basehttp 17868 2692 "GET / HTTP/1.1" 500 77395
ERROR 2023-12-14 17:30:03,750 log 17868 2692 Internal Server Error: /
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\decorators.py", line 22, in _wrapper_view
    if test_func(request.user):
AttributeError: 'IndexView' object has no attribute 'user'
ERROR 2023-12-14 17:30:03,753 basehttp 17868 2692 "GET / HTTP/1.1" 500 77395
ERROR 2023-12-14 17:30:03,994 log 17868 2692 Internal Server Error: /
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\decorators.py", line 22, in _wrapper_view
    if test_func(request.user):
AttributeError: 'IndexView' object has no attribute 'user'
ERROR 2023-12-14 17:30:03,996 basehttp 17868 2692 "GET / HTTP/1.1" 500 77395
ERROR 2023-12-14 17:30:04,389 log 17868 2692 Internal Server Error: /
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\decorators.py", line 22, in _wrapper_view
    if test_func(request.user):
AttributeError: 'IndexView' object has no attribute 'user'
ERROR 2023-12-14 17:30:04,392 basehttp 17868 2692 "GET / HTTP/1.1" 500 77395
ERROR 2023-12-14 17:30:04,686 log 17868 2692 Internal Server Error: /
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\decorators.py", line 22, in _wrapper_view
    if test_func(request.user):
AttributeError: 'IndexView' object has no attribute 'user'
ERROR 2023-12-14 17:30:04,688 basehttp 17868 2692 "GET / HTTP/1.1" 500 77395
ERROR 2023-12-14 17:30:05,042 log 17868 2692 Internal Server Error: /
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\decorators.py", line 22, in _wrapper_view
    if test_func(request.user):
AttributeError: 'IndexView' object has no attribute 'user'
ERROR 2023-12-14 17:30:05,045 basehttp 17868 2692 "GET / HTTP/1.1" 500 77395
INFO 2023-12-14 17:30:07,057 basehttp 17868 2692 "GET /login/ HTTP/1.1" 200 810
INFO 2023-12-14 17:30:07,808 basehttp 17868 2692 "GET /login/ HTTP/1.1" 200 810
INFO 2023-12-14 17:30:08,006 basehttp 17868 2692 "GET /login/ HTTP/1.1" 200 810
ERROR 2023-12-14 17:30:10,007 log 17868 2692 Internal Server Error: /
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\decorators.py", line 22, in _wrapper_view
    if test_func(request.user):
AttributeError: 'IndexView' object has no attribute 'user'
ERROR 2023-12-14 17:30:10,009 basehttp 17868 2692 "GET / HTTP/1.1" 500 77395
ERROR 2023-12-14 17:30:10,727 log 17868 2692 Internal Server Error: /
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\decorators.py", line 22, in _wrapper_view
    if test_func(request.user):
AttributeError: 'IndexView' object has no attribute 'user'
ERROR 2023-12-14 17:30:10,730 basehttp 17868 2692 "GET / HTTP/1.1" 500 77395
ERROR 2023-12-14 17:30:13,136 log 17868 2692 Internal Server Error: /
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\decorators.py", line 22, in _wrapper_view
    if test_func(request.user):
AttributeError: 'IndexView' object has no attribute 'user'
ERROR 2023-12-14 17:30:13,139 basehttp 17868 2692 "GET / HTTP/1.1" 500 77395
ERROR 2023-12-14 17:30:13,469 log 17868 2692 Internal Server Error: /
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\decorators.py", line 22, in _wrapper_view
    if test_func(request.user):
AttributeError: 'IndexView' object has no attribute 'user'
ERROR 2023-12-14 17:30:13,471 basehttp 17868 2692 "GET / HTTP/1.1" 500 77395
INFO 2023-12-14 17:30:57,567 autoreload 17868 684 D:\紫光云项目\lovezone\lovezone\apps\index\views.py changed, reloading.
INFO 2023-12-14 17:30:58,955 autoreload 19608 11920 Watching for file changes with StatReloader
INFO 2023-12-14 17:31:02,519 basehttp 19608 17676 "GET / HTTP/1.1" 200 1534
INFO 2023-12-14 17:31:02,946 basehttp 19608 17676 "GET /static/scripts/printer.js HTTP/1.1" 200 1264
INFO 2023-12-14 17:31:04,570 basehttp 19608 17676 "GET /login/ HTTP/1.1" 200 810
ERROR 2023-12-14 17:31:07,652 log 19608 17676 Internal Server Error: /login/
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\utils\module_loading.py", line 25, in import_string
    module_path, class_name = dotted_path.rsplit(".", 1)
ValueError: not enough values to unpack (expected 2, got 1)

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\lovezone\apps\login\views.py", line 13, in post
    user = authenticate(username=request.POST['username'], password=request.POST['password'])
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\decorators\debug.py", line 42, in sensitive_variables_wrapper
    return func(*func_args, **func_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\__init__.py", line 68, in authenticate
    for backend, backend_path in _get_backends(return_tuples=True):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\__init__.py", line 27, in _get_backends
    backend = load_backend(backend_path)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\__init__.py", line 21, in load_backend
    return import_string(path)()
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\utils\module_loading.py", line 27, in import_string
    raise ImportError("%s doesn't look like a module path" % dotted_path) from err
ImportError: d doesn't look like a module path
ERROR 2023-12-14 17:31:07,657 basehttp 19608 17676 "POST /login/ HTTP/1.1" 500 100383
ERROR 2023-12-14 17:31:15,275 log 19608 17676 Internal Server Error: /login/
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\utils\module_loading.py", line 25, in import_string
    module_path, class_name = dotted_path.rsplit(".", 1)
ValueError: not enough values to unpack (expected 2, got 1)

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\lovezone\apps\login\views.py", line 13, in post
    user = authenticate(username=request.POST['username'], password=request.POST['password'])
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\decorators\debug.py", line 42, in sensitive_variables_wrapper
    return func(*func_args, **func_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\__init__.py", line 68, in authenticate
    for backend, backend_path in _get_backends(return_tuples=True):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\__init__.py", line 27, in _get_backends
    backend = load_backend(backend_path)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\__init__.py", line 21, in load_backend
    return import_string(path)()
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\utils\module_loading.py", line 27, in import_string
    raise ImportError("%s doesn't look like a module path" % dotted_path) from err
ImportError: d doesn't look like a module path
ERROR 2023-12-14 17:31:15,278 basehttp 19608 17676 "POST /login/ HTTP/1.1" 500 100383
INFO 2023-12-14 17:31:17,455 basehttp 19608 17676 "GET /login/ HTTP/1.1" 200 810
INFO 2023-12-14 17:31:17,642 basehttp 19608 17676 "GET /login/ HTTP/1.1" 200 810
INFO 2023-12-14 17:31:17,826 basehttp 19608 17676 "GET /login/ HTTP/1.1" 200 810
ERROR 2023-12-14 17:31:20,837 log 19608 17676 Internal Server Error: /login/
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\utils\module_loading.py", line 25, in import_string
    module_path, class_name = dotted_path.rsplit(".", 1)
ValueError: not enough values to unpack (expected 2, got 1)

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\lovezone\apps\login\views.py", line 13, in post
    user = authenticate(username=request.POST['username'], password=request.POST['password'])
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\decorators\debug.py", line 42, in sensitive_variables_wrapper
    return func(*func_args, **func_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\__init__.py", line 68, in authenticate
    for backend, backend_path in _get_backends(return_tuples=True):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\__init__.py", line 27, in _get_backends
    backend = load_backend(backend_path)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\__init__.py", line 21, in load_backend
    return import_string(path)()
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\utils\module_loading.py", line 27, in import_string
    raise ImportError("%s doesn't look like a module path" % dotted_path) from err
ImportError: d doesn't look like a module path
ERROR 2023-12-14 17:31:20,841 basehttp 19608 17676 "POST /login/ HTTP/1.1" 500 100383
ERROR 2023-12-14 17:31:28,403 log 19608 17676 Internal Server Error: /login/
Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\utils\module_loading.py", line 25, in import_string
    module_path, class_name = dotted_path.rsplit(".", 1)
ValueError: not enough values to unpack (expected 2, got 1)

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\generic\base.py", line 143, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\紫光云项目\lovezone\lovezone\apps\login\views.py", line 13, in post
    user = authenticate(username=request.POST['username'], password=request.POST['password'])
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\views\decorators\debug.py", line 42, in sensitive_variables_wrapper
    return func(*func_args, **func_kwargs)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\__init__.py", line 68, in authenticate
    for backend, backend_path in _get_backends(return_tuples=True):
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\__init__.py", line 27, in _get_backends
    backend = load_backend(backend_path)
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\contrib\auth\__init__.py", line 21, in load_backend
    return import_string(path)()
  File "D:\紫光云项目\lovezone\venv\lib\site-packages\django\utils\module_loading.py", line 27, in import_string
